_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,did_you_read_the_article,did_you_read_the_article:confidence,is_constructive,is_constructive:confidence,is_toxic_popular_answer_1,is_toxic_popular_answer_2,is_toxic:confidence_answer1,is_toxic:confidence_answer2,your_comments,orig__golden,comment,did_you_read_the_article_gold,globe_url,is_constructive_gold,is_constructive_gold_reason,is_toxic_gold,title,url,your_comments_gold
1190863133,FALSE,finalized,3,3/28/2017 06:05:20,1,1,yes,1,1,,1,,"

",FALSE,"No, no line in the sand; but one person's 'necessary' is another person's 'don't need it'.I don't necessarily want to 'make do with less'; but I have what I need to do what I want. I have a camera (digital) to take pictures with; a watch to tell me what time it is; a Blackberry that lets me send and receive texts and phone calls. If I want to check e-mail, Facebook, browse the web, Google something, I have a computer. When I'm away from it, I'm at work, or doing something where a computer isn't necessary (like cooking, gardening, reading, watching a DVD). If I have a burning need to find something out Right This Very Second - well, it can usually wait until I'm near a computer.And I'm fine with all that, just as I'm fine with people who absolutely, positively can't live without something that does everything except open the garage door (and I'm sure there's an app for that). So don't judge people who don't have to have the latest iWhatever as hopeless fuddy-duddy stick-in-the-muds who'd go back to wind-up gramophones if they had a chance (that said, I do have a wind-up gramophone, which my son - born in 1997, and as wired as they come - thinks is wonderful). I edit a weekly newspaper, and use Photoshop and InDesign to put the whole thing together; a long way from the physical lay-out and paste-up I learned with, and I wouldn't go back to those days for all the hot wax in the world.",,http://www.theglobeandmail.com/opinion/as-technology-marches-inexorably-oninvention-becomes-the-mother-of-necessity/article23462276/,,,,Apple Watch: It's the precise opposite of a labour-saving device,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/watch.html,
1190863134,FALSE,finalized,3,3/28/2017 06:05:20,1,1,yes,0.6667,1,,1,,"

",FALSE,"(In reply to:I had a health scare last year, and ended up being admitted to Royal Inland Hospital in Kamloops for a few days (all ended up being well, but it was a bit scary at first). As I lay in Emergency the...-- Nebuly) It's a good thing you got a iPod my friend. Any other manufactured player would have died years ago. So Apple has provided you with a great player and now you upset? The only this that is really obsolete is your way of thinking. Please don't take that the wrong way Nebuly , it's a fast moving tech world and a lot of new products have come along and just like the Walkman the iPod Classic has had its day. Be happy and you will live longer and thanks for supporting Apple 8 years ago.",,http://www.theglobeandmail.com/opinion/as-technology-marches-inexorably-oninvention-becomes-the-mother-of-necessity/article23462276/,,,,Apple Watch: It's the precise opposite of a labour-saving device,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/watch.html,
1190863135,FALSE,finalized,3,3/28/2017 06:05:20,1,1,yes,0.6667,1,,1,,"

",FALSE,"(In reply to:I had a health scare last year, and ended up being admitted to Royal Inland Hospital in Kamloops for a few days (all ended up being well, but it was a bit scary at first). As I lay in Emergency the...-- Nebuly) Thanks for your reply.Perhaps 'line in the sand' was the wrong simile (or expression).I'm just pointing out that everyone gets to a point at which they're comfortable with the way they do things. There's no reason to embrace new technology if what you have and are used to does what you want it to. But there's also nothing wrong with wanting to do things 'the new way' because we all did things in new ways at some point in our lives.I'm not much younger than you I suspect since my eldest is only a few years younger than yours but I think I might still be more open to 'the latest thing'.",,http://www.theglobeandmail.com/opinion/as-technology-marches-inexorably-oninvention-becomes-the-mother-of-necessity/article23462276/,,,,Apple Watch: It's the precise opposite of a labour-saving device,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/watch.html,
1190863136,FALSE,finalized,3,3/28/2017 06:05:20,1,1,no,0.6667,1,,1,,"

",FALSE,"(In reply to:It's a good thing you got a iPod my friend. Any other manufactured player would have died years ago. So Apple has provided you with a great player and now you upset? The only this that is really...-- AppleBC) I'm not upset at all; I have my 160gb Classic and love it, and am really glad Apple made it. I'm just sorry that there's now nothing on the market that can touch it for storage/capacity. As I said: the Classic did one thing and did it brilliantly, and now the only replacement is something with a fraction of the storage space. So, yeah, progress, I suppose.",,http://www.theglobeandmail.com/opinion/as-technology-marches-inexorably-oninvention-becomes-the-mother-of-necessity/article23462276/,,,,Apple Watch: It's the precise opposite of a labour-saving device,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/watch.html,
1190863137,FALSE,finalized,3,3/28/2017 06:24:45,1,1,no,0.6667,1,,1,,"

",FALSE,"(In reply to:Thanks for your reply. Perhaps 'line in the sand' was the wrong simile (or expression). I'm just pointing out that everyone gets to a point at which they're comfortable with the way they do...-- Ed Op) I'll admit I sometimes look at my son's iPhone and think 'Yeah, that'd be nice.' Or I'm at a meeting and everyone's whipping out their tablets to look something up. For now I'm fine with what I've got, and it's more a question of not having time to learn something new, rather than a disinclination to do it. I suspect that within a year or so I'll have a tablet, and when it's time to renew the cellphone plan I'll probably get a smartphone of some kind. Guess I better do it before my son's off to university. . . .",,http://www.theglobeandmail.com/opinion/as-technology-marches-inexorably-oninvention-becomes-the-mother-of-necessity/article23462276/,,,,Apple Watch: It's the precise opposite of a labour-saving device,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/watch.html,
1190863138,FALSE,finalized,3,3/28/2017 06:24:45,1,1,no,0.6667,1,,1,,"

",FALSE,(In reply to:Love my Classic and it's 800 plus 'albums'. Don't love the iTunes program.-- Mack54) You've got that right. Every updated iTunes deletes hundreds of songs it does not recognize. So before an update store/backup the entire collection and then drag it back.So far it still works and will transfer to my classic iPod.,,http://www.theglobeandmail.com/opinion/as-technology-marches-inexorably-oninvention-becomes-the-mother-of-necessity/article23462276/,,,,Apple Watch: It's the precise opposite of a labour-saving device,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/watch.html,
1190863139,FALSE,finalized,3,3/28/2017 06:24:45,1,1,no,0.6667,1,,1,,"

",FALSE,"(In reply to:But with the latest iPhone or iPad you can check the weather, take pictures, have a FaceTime chat with a loved one in another city (anywhere in the world, really), send and receive email, browse...-- Ed Op) Take a stopwatch and calculate how much time you are taking from your day to use on computers, iPhones, etc... When it comes to the approach to the big divide you might very well think back about lost time actually talking to friends/family in person and looking around to appreciate the environment.Check yourself by leaving all devices at home. Probably can't do it as your, and I borrow your labeling, under 25.",,http://www.theglobeandmail.com/opinion/as-technology-marches-inexorably-oninvention-becomes-the-mother-of-necessity/article23462276/,,,,Apple Watch: It's the precise opposite of a labour-saving device,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/watch.html,
1190863140,FALSE,finalized,3,3/28/2017 06:24:45,1,1,no,0.6667,1,,1,,"

",FALSE,"(In reply to:But with the latest iPhone or iPad you can check the weather, take pictures, have a FaceTime chat with a loved one in another city (anywhere in the world, really), send and receive email, browse...-- Ed Op) Forty-five, actually, and plenty busy with real live people.",,http://www.theglobeandmail.com/opinion/as-technology-marches-inexorably-oninvention-becomes-the-mother-of-necessity/article23462276/,,,,Apple Watch: It's the precise opposite of a labour-saving device,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/watch.html,
1190863141,FALSE,finalized,3,3/28/2017 08:01:20,1,1,yes,1,1,,1,,"

",FALSE,Except the city never charged anyone $200k for a taxi license. The fact that these have such a value on the secondary market should be irrelevant to the city. What that secondary market value really suggests is the system is completely broken. The barrier to entry is unreasonable and unjustifiable.,,http://www.theglobeandmail.com/opinion/editorials/yes-to-uber-no-to-taxi-cartels/article25343745/,,,,Yes to Uber. No to taxi cartels,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/uber.html,
1190863142,FALSE,finalized,3,3/28/2017 08:01:20,1,1,yes,1,1,,1,,"

",FALSE,"Alexander Slimnich +1 , and I will add, because the secondary market is demanding 100's of thousands, and this was a steady increase over the years, given it is a ""market"", it can also fall and demand much less. This has always been a risk, particularly since Uber has been known and around for years. ",,http://www.theglobeandmail.com/opinion/editorials/yes-to-uber-no-to-taxi-cartels/article25343745/,,,,Yes to Uber. No to taxi cartels,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/uber.html,
1190863143,FALSE,finalized,3,3/28/2017 08:01:20,1,1,no,0.6667,1,2,0.6667,0.3333,"

",FALSE,"Why?

The taxi medallions allow a cartel to function.  If the rich folks that own those medallions and use them as investments get hurt by the progress of technology, boo freakin hoo.",,http://www.theglobeandmail.com/opinion/editorials/yes-to-uber-no-to-taxi-cartels/article25343745/,,,,Yes to Uber. No to taxi cartels,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/uber.html,
1190863144,FALSE,finalized,3,3/28/2017 08:01:20,1,1,no,0.6667,1,,1,,"

",FALSE,"Never surprised  

How would that be fair? No one paid 200k to the city for those licenses, did they?
----------

SOME DID
a taxi licence plate is very expensive

check with a taxi company
",,http://www.theglobeandmail.com/opinion/editorials/yes-to-uber-no-to-taxi-cartels/article25343745/,,,,Yes to Uber. No to taxi cartels,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/uber.html,
1190863145,FALSE,finalized,3,3/28/2017 08:07:06,1,1,yes,1,1,,1,,"

",FALSE,"At most the city should buy back all exisitng licences for the cost it currently charges for a new licence, 4.5 grand, less admin fee. That is the most the city should compensate licence holders for, because that is the actual cost of a licence! Then, as the globe said the city should simply charge all drivers a yearly permit where they also have to show car maintenance and insurance. Done. This should be like 100 or so.",,http://www.theglobeandmail.com/opinion/editorials/yes-to-uber-no-to-taxi-cartels/article25343745/,,,,Yes to Uber. No to taxi cartels,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/uber.html,
1190863146,FALSE,finalized,3,3/28/2017 08:07:06,1,1,yes,0.6471,1,,1,,"

",FALSE,"tempsperdue  13 minutes ago

At most the city should buy back all exisitng licences for the cost it currently charges for a new licence, 4.5 grand, less admin fee.
--------

are we talking a TAXI LICENCE PLATE
there is a quota
supply and demand

I would like to see you walk in to City hall and buy one for $4,500",,http://www.theglobeandmail.com/opinion/editorials/yes-to-uber-no-to-taxi-cartels/article25343745/,,,,Yes to Uber. No to taxi cartels,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/uber.html,
1190863147,FALSE,finalized,3,3/28/2017 08:07:06,1,1,yes,0.7059,2,1,0.6471,0.3529,"

",FALSE,"I'm amazed, Taxi plates? compensate?   lol,, we are letting a renegade industry run withut insurance and regulations. The Taxi Plates nonsense is just that, do a little math, Uber has stormed the market, taken advantage of the drivers who were foolish enough to sign up and taken regulatory proceedings out of the governments hand, posing as a new and inproved way of calling a cab,, ",,http://www.theglobeandmail.com/opinion/editorials/yes-to-uber-no-to-taxi-cartels/article25343745/,,,,Yes to Uber. No to taxi cartels,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/uber.html,
